28|126|775|200201|999912
28|127|774|200201|999912
28|128|775|200201|999912
28|129|774|200201|999912
28|130|775|200201|999912
28|131|774|200201|999912
28|132|775|200201|999912
29|101|158|200201|999912
29|102|159|200201|999912
29|103|158|200201|999912
29|104|159|200201|999912
29|105|160|200201|999912
29|106|161|200201|999912
29|107|160|200201|999912
29|108|161|200201|999912
29|109|152|200201|999912
29|110|259|200201|999912
29|111|152|200201|999912
29|112|259|200201|999912
29|113|166|200201|999912
29|114|167|200201|999912
29|115|166|200201|999912
29|116|167|200201|999912
29|125|138|200201|999912
29|126|139|200201|999912
29|127|138|200201|999912
29|128|139|200201|999912
29|129|171|200201|999912
29|130|258|200201|999912
29|131|171|200201|999912
29|132|258|200201|999912
30|101|154|200201|999912
30|102|155|200201|999912
30|103|154|200201|999912
30|104|155|200201|999912
30|105|156|200201|999912
30|106|157|200201|999912
30|107|156|200201|999912
30|108|157|200201|999912
30|109|162|200201|999912
30|110|163|200201|999912
30|111|162|200201|999912
30|112|163|200201|999912
30|113|164|200201|999912
30|114|165|200201|999912
30|115|164|200201|999912
30|116|165|200201|999912
30|125|136|200201|999912
30|126|137|200201|999912
30|127|136|200201|999912
30|128|137|200201|999912
30|129|172|200201|999912
30|130|257|200201|999912
30|131|172|200201|999912
30|132|257|200201|999912
30|822|796|200201|999912
31|101|172|200201|999912
31|102|257|200201|999912
31|103|171|200201|999912
31|104|258|200201|999912
31|105|172|200201|999912
31|106|257|200201|999912
31|107|171|200201|999912
31|108|258|200201|999912
31|109|241|200201|999912
31|110|241|200201|999912
31|115|241|200201|999912
31|116|241|200201|999912
31|125|172|200201|999912
31|126|257|200201|999912
31|127|171|200201|999912
31|128|258|200201|999912
31|129|172|200201|999912
31|130|257|200201|999912
31|131|172|200201|999912
31|132|257|200201|999912
31|481|172|200201|999912
31|822|950|200201|999912
32|101|717|200201|999912
32|102|718|200201|999912
32|103|717|200201|999912
32|104|718|200201|999912
32|105|719|200201|999912
32|106|720|200201|999912
32|107|719|200201|999912
32|108|720|200201|999912
32|109|152|200201|999912
32|110|259|200201|999912
32|111|152|200201|999912
32|112|259|200201|999912
32|113|166|200201|999912
32|114|167|200201|999912
32|115|166|200201|999912
32|116|167|200201|999912
32|125|171|200201|999912
32|126|258|200201|999912
32|127|171|200201|999912
32|128|258|200201|999912
32|129|171|200201|999912
32|130|258|200201|999912
32|131|171|200201|999912
32|132|258|200201|999912
32|822|954|200201|999912
33|101|162|200201|999912
33|102|163|200201|999912
33|103|152|200201|999912
33|104|259|200201|999912
33|105|164|200201|999912
33|106|165|200201|999912
33|107|166|200201|999912
33|108|167|200201|999912
33|109|162|200201|999912
33|110|163|200201|999912
33|111|152|200201|999912
33|112|259|200201|999912
33|113|166|200201|999912
33|114|167|200201|999912
33|115|164|200201|999912
33|116|165|200201|999912
33|125|241|200201|999912
33|126|241|200201|999912
33|129|241|200201|999912
33|130|241|200201|999912
33|822|830|200201|999912
34|101|152|200201|999912
34|102|259|200201|999912
34|103|152|200201|999912
34|104|259|200201|999912
34|105|166|200201|999912
34|106|167|200201|999912
34|107|166|200201|999912
34|108|167|200201|999912
34|109|152|200201|999912
34|110|259|200201|999912
34|111|152|200201|999912
34|112|259|200201|999912
34|113|166|200201|999912
34|114|167|200201|999912
34|115|166|200201|999912
34|116|167|200201|999912
34|435|496|200201|999912
34|822|165|200201|999912
35|101|971|200201|999912
35|102|972|200201|999912
35|103|973|200201|999912
35|104|974|200201|999912
35|105|971|200201|999912
35|106|972|200201|999912
35|107|973|200201|999912
35|108|974|200201|999912
35|109|975|200201|999912
35|110|975|200201|999912
35|111|976|200201|999912
35|112|976|200201|999912
35|113|976|200201|999912
35|114|976|200201|999912
35|115|975|200201|999912
35|116|975|200201|999912
35|125|971|200201|999912
35|126|972|200201|999912
35|127|973|200201|999912
35|128|974|200201|999912
35|129|971|200201|999912
35|130|972|200201|999912
35|131|973|200201|999912
35|132|974|200201|999912
35|781|798|200201|999912
35|822|855|200201|999912
36|101|225|200201|999912
36|102|225|200201|999912
36|103|225|200201|999912
36|104|225|200201|999912
36|105|225|200201|999912
36|106|225|200201|999912
36|107|225|200201|999912
36|108|225|200201|999912
36|109|225|200201|999912
36|110|225|200201|999912
36|111|225|200201|999912
36|112|225|200201|999912
36|113|225|200201|999912
36|114|225|200201|999912
36|115|225|200201|999912
36|116|225|200201|999912
36|125|225|200201|999912
36|126|225|200201|999912
36|127|225|200201|999912
36|128|225|200201|999912
36|129|225|200201|999912
36|130|225|200201|999912
36|131|225|200201|999912
36|132|225|200201|999912
36|1474|225|200201|999912
36|474|225|200201|999912
37|101|987|200201|999912
38|101|125|200201|999912
38|102|126|200201|999912
38|103|127|200201|999912
38|104|128|200201|999912
38|105|125|200201|999912
38|106|126|200201|999912
38|107|127|200201|999912
38|108|128|200201|999912
38|109|133|200201|999912
38|110|133|200201|999912
38|111|135|200201|999912
38|112|135|200201|999912
38|113|135|200201|999912
38|114|135|200201|999912
38|115|133|200201|999912
38|116|133|200201|999912
39|101|3101|200407|999912
39|102|3102|200407|999912
39|103|3103|200407|999912
39|104|3104|200407|999912
39|105|3105|200407|999912
39|106|3106|200407|999912
39|107|3107|200407|999912
39|108|3108|200407|999912
39|435|3435|200407|999912
39|481|3481|200407|999912
39|822|3822|200407|999912
40|101|2103|201010|999912
40|102|2104|201010|999912
40|103|2103|201010|999912
40|104|2104|201010|999912
40|105|2107|201010|999912
40|106|2108|201010|999912
40|107|2107|201010|999912
40|108|2108|201010|999912
41|101|133|200201|999912
41|105|133|200201|999912
42|101|239|200201|999912
42|102|1239|200201|999912
42|103|240|200201|999912
42|104|1240|200201|999912
42|105|261|200201|999912
42|106|262|200201|999912
42|107|263|200201|999912
42|108|264|200201|999912
42|109|239|200201|999912
42|110|1239|200201|999912
42|111|240|200201|999912
42|112|1240|200201|999912
42|113|263|200201|999912
42|114|264|200201|999912
42|115|261|200201|999912
42|116|262|200201|999912
